event_id,record_id,user_id,device_id,metric_type,event_time_utc,end_time_utc,numeric_value,unit,sleep_stage,operation,source_last_modified_utc,ingestion_time_utc,schema_version
e240ed33-88ae-409e-aa0c-e4b2c1002eb4,367911bc-67f6-4b26-a7ca-1382536fafa9,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T11:30:00Z,,72.84,bpm,,UPSERT,2026-07-04T11:30:15Z,2026-07-15T20:07:46Z,1
100288b0-ebc8-40b7-9f30-8e1846697793,6db43df4-4e4f-4895-b243-918c6c455a98,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T12:00:00Z,,81.09,bpm,,UPSERT,2026-07-04T12:00:15Z,2026-07-15T20:07:46Z,1
37a51e7d-95b0-4426-8ac4-16d5d905de59,6b9671ce-81d7-4be7-bd47-55dbea8993b8,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T12:30:00Z,,69.46,bpm,,UPSERT,2026-07-04T12:30:15Z,2026-07-15T20:07:46Z,1
73355d5f-d076-4948-bbab-6cb718356204,8231c879-fc84-464a-b691-46273abf3c42,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T13:00:00Z,,79.91,bpm,,UPSERT,2026-07-04T13:00:15Z,2026-07-15T20:07:46Z,1
ed7def74-81c9-41b8-b90b-f3e77f818548,01662f08-a811-4c6b-bc30-b5b89587bdd7,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T13:30:00Z,,98.1,bpm,,UPSERT,2026-07-04T13:30:15Z,2026-07-15T20:07:46Z,1
7f139d36-6ea2-4f77-bb95-928e1c0ef4ca,784265dc-6132-4ff2-87dd-55252d15dd70,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T14:00:00Z,,66.98,bpm,,UPSERT,2026-07-04T14:00:15Z,2026-07-15T20:07:46Z,1
90e88560-805a-45ed-b2bd-b2ecf12972aa,2a125b89-c506-4e59-89e2-cac06952c833,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T14:30:00Z,,84.37,bpm,,UPSERT,2026-07-04T14:30:15Z,2026-07-15T20:07:46Z,1
420c1723-6259-4066-aadf-2e3d68c715d9,0a819167-0a69-45eb-b153-1f05237beb85,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T15:00:00Z,,91.13,bpm,,UPSERT,2026-07-04T15:00:15Z,2026-07-15T20:07:46Z,1
ab5a8486-aac4-47e9-b609-ef1a6d381b00,b145bec6-d8a1-41a1-b267-f5cb887f6349,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T15:30:00Z,,76.12,bpm,,UPSERT,2026-07-04T15:30:15Z,2026-07-15T20:07:46Z,1
2da47867-38d0-4cfa-bb92-08bc68c7e57b,e47ae36b-4e38-4390-9f8a-7ab0e40458a5,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T16:00:00Z,,97.59,bpm,,UPSERT,2026-07-04T16:00:15Z,2026-07-15T20:07:46Z,1
d29a92a1-47ee-4ae1-a247-9b2d9d0baad0,cce2d0c3-2559-4bfa-ad60-6556e777776b,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T16:30:00Z,,80.03,bpm,,UPSERT,2026-07-04T16:30:15Z,2026-07-15T20:07:46Z,1
123d21ab-3baf-4f8c-9bc4-42c9bec9263f,45227ec2-002e-4072-b067-4679ab87a742,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T17:00:00Z,,79.02,bpm,,UPSERT,2026-07-04T17:00:15Z,2026-07-15T20:07:46Z,1
5dc20f44-2084-4c3a-a564-85445971ad76,1e15aecd-d9d7-4baa-8a23-6e2236f9d89e,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T17:30:00Z,,69.74,bpm,,UPSERT,2026-07-04T17:30:15Z,2026-07-15T20:07:46Z,1
aac9d2f8-dbaf-422d-8589-c14d84e72e83,1371678a-902e-46fb-aec7-568807d69796,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T18:00:00Z,,71.95,bpm,,UPSERT,2026-07-04T18:00:15Z,2026-07-15T20:07:46Z,1
e8952948-6609-471f-b436-7b4e897e0ad5,a37ae093-8c3e-4160-9f0b-dc23c49a0924,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T18:30:00Z,,75.2,bpm,,UPSERT,2026-07-04T18:30:15Z,2026-07-15T20:07:46Z,1
ed97fcc8-709b-4ec7-8cd6-a4c64190afc6,bc9c1bf1-d0ed-4052-ba35-f571eb244574,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T19:00:00Z,,67.81,bpm,,UPSERT,2026-07-04T19:00:15Z,2026-07-15T20:07:46Z,1
38107851-9ac5-42bb-93d0-0d1744af97fc,831d9d02-e67b-4b0b-8ce1-ff1f29ee732e,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T19:30:00Z,,71.58,bpm,,UPSERT,2026-07-04T19:30:15Z,2026-07-15T20:07:46Z,1
1ef2b85b-6705-46ff-989f-6494b0bdad78,d8b47a87-4b8d-4028-a613-f76d7cf91f82,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T20:00:00Z,,71.94,bpm,,UPSERT,2026-07-04T20:00:15Z,2026-07-15T20:07:46Z,1
31a0f84e-2df4-4cd0-b27c-f4daec784a4b,d77d70f0-d481-4f8f-8641-4532a7d598de,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T20:30:00Z,,77.74,bpm,,UPSERT,2026-07-04T20:30:15Z,2026-07-15T20:07:46Z,1
81308059-203b-4229-b361-5c39f073752f,8d7ca724-febe-46ae-acb2-0c2a02f44932,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T21:00:00Z,,62.19,bpm,,UPSERT,2026-07-04T21:00:15Z,2026-07-15T20:07:46Z,1
43e8ad64-0a2d-4eba-ad45-54742c885190,f1516756-0824-4fae-96cf-1bd2ce1d404e,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T21:30:00Z,,61.57,bpm,,UPSERT,2026-07-04T21:30:15Z,2026-07-15T20:07:46Z,1
ac985fd3-04d6-404b-9148-365745cd1dc9,1b9addb1-ee05-4116-8e1f-f84918604096,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T22:00:00Z,,64.44,bpm,,UPSERT,2026-07-04T22:00:15Z,2026-07-15T20:07:46Z,1
c898749e-3769-45ae-b436-c5782845366b,b23ea5ac-1311-4228-a73b-056d57cb3129,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T22:30:00Z,,67.33,bpm,,UPSERT,2026-07-04T22:30:15Z,2026-07-15T20:07:46Z,1
a23e72b0-5b08-4d54-83a1-58b211b1391f,62a7ae73-6866-4493-b80a-46834659102c,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T23:00:00Z,,63.77,bpm,,UPSERT,2026-07-04T23:00:15Z,2026-07-15T20:07:46Z,1
3ae82086-44b3-45d4-9f7d-f151440afeb0,2f00c979-e701-4127-be8a-28996a620df9,usr_demo_001,ring_demo_001,heart_rate,2026-07-04T23:30:00Z,,61.99,bpm,,UPSERT,2026-07-04T23:30:15Z,2026-07-15T20:07:46Z,1
b88ebdf6-b906-42b4-92a1-b7692b01f2eb,d685b31b-8a4a-4425-909b-173b9c181d55,usr_demo_001,ring_demo_001,sleep_session,2026-07-03T22:23:42Z,2026-07-04T06:47:42Z,504.0,minutes,,UPSERT,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z,1
84eb8bbc-e839-4fd8-97ce-1d9eb539257d,e673d57b-88b9-4631-b225-ebcf9990dccb,usr_demo_001,ring_demo_001,sleep_stage,2026-07-03T22:23:42Z,2026-07-04T00:03:42Z,100.0,minutes,DEEP,UPSERT,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z,1
9782bcb5-1cb0-4194-934f-42658e0756e2,496ecff8-5778-451f-8694-31890b0d6b06,usr_demo_001,ring_demo_001,sleep_stage,2026-07-04T00:03:42Z,2026-07-04T04:35:42Z,272.0,minutes,LIGHT,UPSERT,2026-07-04T00:03:57Z,2026-07-15T20:07:46Z,1
6b4c1eac-16b8-4395-aa0e-0f4cbbab6b62,10b5823f-4b45-4988-8fe9-86cba917f1e2,usr_demo_001,ring_demo_001,sleep_stage,2026-07-04T04:35:42Z,2026-07-04T06:15:42Z,100.0,minutes,REM,UPSERT,2026-07-04T04:35:57Z,2026-07-15T20:07:46Z,1
d96dedad-0b7e-4a69-930e-bfb85d00a299,ccaa35a7-77a8-4852-b603-f722ec06e13c,usr_demo_001,ring_demo_001,sleep_stage,2026-07-04T06:15:42Z,2026-07-04T06:45:42Z,30.0,minutes,AWAKE,UPSERT,2026-07-04T06:15:57Z,2026-07-15T20:07:46Z,1
08ae6e78-526d-4a8c-a5df-44b2a3ac8c32,17ea9fa0-5d78-4335-9134-9a3df9a9f9e9,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-03T22:23:42Z,,97.95,percent,,UPSERT,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z,1
5b6d7568-055e-4793-9e77-624224e31f13,e2293575-070a-4e37-a84c-e46e6172bbbb,usr_demo_001,ring_demo_001,skin_temperature,2026-07-03T22:23:42Z,,33.73,celsius,,UPSERT,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z,1
3048613a-9766-439e-a339-faa0152a9ee1,78e8d66a-48ca-4ebb-9c01-33075bc6117d,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-03T23:02:28Z,,96.28,percent,,UPSERT,2026-07-03T23:02:43Z,2026-07-15T20:07:46Z,1
95eb6427-a5d4-4a69-ac3e-4846166c6ecb,b1815e8f-d21e-436f-936f-92939dc05e34,usr_demo_001,ring_demo_001,skin_temperature,2026-07-03T23:02:28Z,,34.13,celsius,,UPSERT,2026-07-03T23:02:43Z,2026-07-15T20:07:46Z,1
13c71b79-027c-422e-974e-f99a0c49e775,075860b2-21f5-42e3-b22b-a165afb61aa6,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-03T23:41:14Z,,96.87,percent,,UPSERT,2026-07-03T23:41:29Z,2026-07-15T20:07:46Z,1
75baad49-d080-4feb-b849-0b25e89ef6dd,dea24157-2929-43c5-9c5b-32f37e310f25,usr_demo_001,ring_demo_001,skin_temperature,2026-07-03T23:41:14Z,,33.45,celsius,,UPSERT,2026-07-03T23:41:29Z,2026-07-15T20:07:46Z,1
c6ac518c-d1d5-4578-9074-89dc587eb9dc,9792f00b-e44e-48f4-9b3b-91190765f24f,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T00:20:01Z,,96.43,percent,,UPSERT,2026-07-04T00:20:16Z,2026-07-15T20:07:46Z,1
a17ccb9d-b07b-4aae-991c-ecd58d5a6036,dc7e9cf0-c85d-48e8-9562-37e0b2d2508c,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T00:20:01Z,,34.12,celsius,,UPSERT,2026-07-04T00:20:16Z,2026-07-15T20:07:46Z,1
537b4a77-619c-46bf-a4ee-66089fc3ece4,81392250-8068-4d5f-a6cf-b48cfcfc003d,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T00:58:47Z,,96.9,percent,,UPSERT,2026-07-04T00:59:02Z,2026-07-15T20:07:46Z,1
76c88f01-b6fa-4971-bd1e-638e56db1197,5e01a891-73ea-4ec2-bcd4-186f036e36d9,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T00:58:47Z,,34.66,celsius,,UPSERT,2026-07-04T00:59:02Z,2026-07-15T20:07:46Z,1
bb06e18e-2568-4d96-b2dc-29875215da69,7997752b-188b-4abf-83fd-f68fec1e6c24,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T01:37:33Z,,95.83,percent,,UPSERT,2026-07-04T01:37:48Z,2026-07-15T20:07:46Z,1
7a0355c3-db24-4c22-983c-8bdc7faaae1a,0fffb108-2811-44dc-b30a-9224591be945,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T01:37:33Z,,34.12,celsius,,UPSERT,2026-07-04T01:37:48Z,2026-07-15T20:07:46Z,1
cab32802-bcb1-43fc-bb9d-82fddc729d3b,88e706b5-1d60-4f6b-ad11-00c2e7ad64bf,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T02:16:19Z,,96.89,percent,,UPSERT,2026-07-04T02:16:34Z,2026-07-15T20:07:46Z,1
2ea35b83-741f-428f-8a2d-c9312e4b09f5,21f69989-8c5b-4595-a369-f9771055b064,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T02:16:19Z,,33.59,celsius,,UPSERT,2026-07-04T02:16:34Z,2026-07-15T20:07:46Z,1
91475914-19e6-4410-923d-de679cab26c7,7caeb07a-ddd9-4f00-94c3-d38960783d6d,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T02:55:05Z,,95.62,percent,,UPSERT,2026-07-04T02:55:20Z,2026-07-15T20:07:46Z,1
87394986-e697-4e83-b96b-49d364c0c9c1,c26550f2-beab-4b85-85aa-6aedee4972d9,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T02:55:05Z,,33.53,celsius,,UPSERT,2026-07-04T02:55:20Z,2026-07-15T20:07:46Z,1
f4fb4d52-d765-4d11-8e41-f03ab548ac66,b4de2bf4-253e-444b-9d3f-d02c87a362d9,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T03:33:51Z,,97.52,percent,,UPSERT,2026-07-04T03:34:06Z,2026-07-15T20:07:46Z,1
2fed4b7c-94bc-4ec2-933c-61b61a109955,42e6a41c-46a8-4658-8f51-7868452f6850,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T03:33:51Z,,34.47,celsius,,UPSERT,2026-07-04T03:34:06Z,2026-07-15T20:07:46Z,1
9655e018-cd08-475b-b047-857296bc0b80,525f61c1-7f42-4e64-8c51-01c0057e6b61,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T04:12:38Z,,95.17,percent,,UPSERT,2026-07-04T04:12:53Z,2026-07-15T20:07:46Z,1
7ef4f6ca-491c-48a2-a20c-fdeb129a4455,b27651d2-1a11-4e29-b973-76f4d604be63,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T04:12:38Z,,33.8,celsius,,UPSERT,2026-07-04T04:12:53Z,2026-07-15T20:07:46Z,1
852d7099-edbd-4870-befb-008f847a4a5d,71116145-ce69-4c56-b92e-d7ebe974dd39,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T04:51:24Z,,94.88,percent,,UPSERT,2026-07-04T04:51:39Z,2026-07-15T20:07:46Z,1
405d5b6c-8fa1-4720-b643-2ea9db447632,3a3afad2-8144-4072-bce9-c0af96de5be2,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T04:51:24Z,,33.82,celsius,,UPSERT,2026-07-04T04:51:39Z,2026-07-15T20:07:46Z,1
a95d77e5-f2bb-46e5-aa32-59bc9d72d266,dbe51178-62f6-4652-98cd-1a04026f8203,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T05:30:10Z,,97.17,percent,,UPSERT,2026-07-04T05:30:25Z,2026-07-15T20:07:46Z,1
395e0c52-6462-43cd-b97b-9f40d506593f,9ed6ed1d-868b-4a96-89ef-a33e5b0ed3a3,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T05:30:10Z,,33.87,celsius,,UPSERT,2026-07-04T05:30:25Z,2026-07-15T20:07:46Z,1
f3ce0fda-9f2a-40dd-ba55-d49dd2325a28,6bb6bb04-694a-40b3-baff-42cb428bffe9,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T06:08:56Z,,96.22,percent,,UPSERT,2026-07-04T06:09:11Z,2026-07-15T20:07:46Z,1
8808507b-d47d-44a6-bf36-a712b6c86509,810ff108-01ee-4403-889b-b48b82d7eb44,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T06:08:56Z,,33.61,celsius,,UPSERT,2026-07-04T06:09:11Z,2026-07-15T20:07:46Z,1
922020ee-198b-45da-ab01-540948cae811,1d524165-2b83-4fbc-ac62-f4d904522133,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-04T06:47:42Z,,96.96,percent,,UPSERT,2026-07-04T06:47:57Z,2026-07-15T20:07:46Z,1
148b66ac-9edd-4952-8b6e-d9c48434b321,b3b00233-59f3-4f81-b90c-87ea54d5dae7,usr_demo_001,ring_demo_001,skin_temperature,2026-07-04T06:47:42Z,,34.34,celsius,,UPSERT,2026-07-04T06:47:57Z,2026-07-15T20:07:46Z,1
b95685f9-2503-4427-9b21-77ae895b7aac,aabba083-9d02-4273-b887-752cebc26d3e,usr_demo_001,ring_demo_001,steps,2026-07-04T23:55:00Z,,7125.0,count,,UPSERT,2026-07-04T23:55:15Z,2026-07-15T20:07:46Z,1
4291e749-99d2-43a2-a509-e489d7f11195,45e4cbfb-150b-492c-9af5-4cd71b43e5e7,usr_demo_001,ring_demo_001,energy_score,2026-07-04T08:00:00Z,,66.0,score,,UPSERT,2026-07-04T08:00:15Z,2026-07-15T20:07:46Z,1
3875ec29-8e87-4499-9991-f63c3e71e970,a7afc022-f92a-4798-abde-6b5f97eac144,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T00:00:00Z,,82.07,bpm,,UPSERT,2026-07-05T00:00:15Z,2026-07-15T20:07:46Z,1
066b7dfc-0c5c-4214-9636-cad0a5a91471,33d881f7-0245-4ea3-ab80-00a6bd04f941,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T00:30:00Z,,62.2,bpm,,UPSERT,2026-07-05T00:30:15Z,2026-07-15T20:07:46Z,1
201a92a1-8c16-4c45-a70e-666842590722,baeebd41-abd7-4d6a-a86a-b44d2e1cf07b,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T01:00:00Z,,69.24,bpm,,UPSERT,2026-07-05T01:00:15Z,2026-07-15T20:07:46Z,1
492c6d38-0a8d-4db4-b047-f27c331d9b38,c8b7decd-abaa-4ed9-991b-4e493455e0ac,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T01:30:00Z,,70.73,bpm,,UPSERT,2026-07-05T01:30:15Z,2026-07-15T20:07:46Z,1
514d1332-291a-467c-a3bf-f5d3bb7a14e2,ee61af65-fcdd-45cd-ab7e-4def709d0b4e,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T02:00:00Z,,56.31,bpm,,UPSERT,2026-07-05T02:00:15Z,2026-07-15T20:07:46Z,1
3db1f899-39e8-4df8-8e73-97342e165c2c,14588d8d-134a-413c-89c9-13ba75b7d267,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T02:30:00Z,,63.8,bpm,,UPSERT,2026-07-05T02:30:15Z,2026-07-15T20:07:46Z,1
bc216548-4596-4cb2-9441-fbc3bc34c9f9,321c1821-9a52-4f35-8c89-3ebca9ff2112,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T03:00:00Z,,58.18,bpm,,UPSERT,2026-07-05T03:00:15Z,2026-07-15T20:07:46Z,1
ffa97f7c-db72-4594-9dbf-2b3627174de4,994fdea1-bac3-41a4-8f89-0af987d44f50,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T03:30:00Z,,63.23,bpm,,UPSERT,2026-07-05T03:30:15Z,2026-07-15T20:07:46Z,1
c25331aa-413d-4674-9d5f-09f69bfb3cf6,0f08652d-77aa-4d41-b392-df165b4ce500,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T04:00:00Z,,71.73,bpm,,UPSERT,2026-07-05T04:00:15Z,2026-07-15T20:07:46Z,1
7935fb57-ffa0-4725-ac3a-e9d85be2ac73,2a4f2000-d474-4f55-b2a8-ef8f7ae9dc16,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T04:30:00Z,,62.67,bpm,,UPSERT,2026-07-05T04:30:15Z,2026-07-15T20:07:46Z,1
2f14ab4a-f19a-43cc-8b5d-3ac22944a508,2f5e003f-5704-4617-bdc5-2dc2c495de1d,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T05:00:00Z,,65.54,bpm,,UPSERT,2026-07-05T05:00:15Z,2026-07-15T20:07:46Z,1
93f30f46-617e-41cc-ab97-9eb3eb41158e,e366f738-2609-4532-9501-91584fff668a,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T05:30:00Z,,61.5,bpm,,UPSERT,2026-07-05T05:30:15Z,2026-07-15T20:07:46Z,1
eb4f1569-6f5f-4b52-a27c-d976751bd5ce,376574be-9d2f-4215-85c7-27ee0066e642,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T06:00:00Z,,70.36,bpm,,UPSERT,2026-07-05T06:00:15Z,2026-07-15T20:07:46Z,1
0de71d92-0b4a-490c-8910-823913f6b807,87f3be12-0373-4fdd-a38c-cd5ff454baab,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T06:30:00Z,,67.34,bpm,,UPSERT,2026-07-05T06:30:15Z,2026-07-15T20:07:46Z,1
e39f900d-25d4-45f5-ac7b-33873eb3ebaa,13810ab6-fe69-4add-bf82-61c9993e7a81,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T07:00:00Z,,66.45,bpm,,UPSERT,2026-07-05T07:00:15Z,2026-07-15T20:07:46Z,1
4e36a826-193f-4ead-a102-e252ff29d915,76d0935c-f5ea-44d0-8a20-35ba0ffab5e7,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T07:30:00Z,,57.16,bpm,,UPSERT,2026-07-05T07:30:15Z,2026-07-15T20:07:46Z,1
03e9898f-1f44-4660-b2e9-354f52679292,d3b0b350-8fdc-469a-b548-c0548726f5b2,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T08:00:00Z,,63.44,bpm,,UPSERT,2026-07-05T08:00:15Z,2026-07-15T20:07:46Z,1
d9edb581-0d60-4665-b878-676e46895651,9b54dc26-ac36-429a-a6ca-4a4222a611fb,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T08:30:00Z,,65.97,bpm,,UPSERT,2026-07-05T08:30:15Z,2026-07-15T20:07:46Z,1
34596870-6866-425e-a7cf-f8c81c28a387,c6c73a0f-56cc-4338-9636-10535e46c7cc,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T09:00:00Z,,68.71,bpm,,UPSERT,2026-07-05T09:00:15Z,2026-07-15T20:07:46Z,1
36b28837-c1c2-4c55-8106-e89f8c867446,b084ff56-b0d6-4c74-b4dc-a925ef1936e3,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T09:30:00Z,,70.05,bpm,,UPSERT,2026-07-05T09:30:15Z,2026-07-15T20:07:46Z,1
671a6bc9-90c8-444a-9be9-7cebe4336146,29da861f-2894-463b-a8f4-1166b3e168a2,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T10:00:00Z,,72.54,bpm,,UPSERT,2026-07-05T10:00:15Z,2026-07-15T20:07:46Z,1
4ee074cd-9dde-47b3-9a72-d2372bfad665,14bc658b-faeb-4ab3-ae53-d103a7b1a04c,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T10:30:00Z,,80.94,bpm,,UPSERT,2026-07-05T10:30:15Z,2026-07-15T20:07:46Z,1
2a674986-bd62-4eb1-9ee9-0c24fcff2789,c9ebb477-365e-4acc-b731-9344858c1350,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T11:00:00Z,,78.07,bpm,,UPSERT,2026-07-05T11:00:15Z,2026-07-15T20:07:46Z,1
515ff90a-5014-40ae-9c81-31097c45cd8f,ec86f57b-6115-4888-94f9-0fa90bfd31b5,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T11:30:00Z,,66.76,bpm,,UPSERT,2026-07-05T11:30:15Z,2026-07-15T20:07:46Z,1
8bb8e313-e4a0-4c9b-8a3b-62396db92b28,1f2cd1c1-46bb-4eb1-8f3e-5277a15b8c84,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T12:00:00Z,,90.16,bpm,,UPSERT,2026-07-05T12:00:15Z,2026-07-15T20:07:46Z,1
a041c486-cfb5-4db4-a3be-72d25ae97b6d,f90d5e7b-c9ed-4646-b1ce-b3e80c6efda5,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T12:30:00Z,,97.14,bpm,,UPSERT,2026-07-05T12:30:15Z,2026-07-15T20:07:46Z,1
7508bb1a-04cd-4b2c-82f7-d546fba69719,fbc2db3c-3d62-4c5e-a51c-55f48f0467f6,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T13:00:00Z,,73.36,bpm,,UPSERT,2026-07-05T13:00:15Z,2026-07-15T20:07:46Z,1
43da224b-d9c4-4826-b9d0-6394b610ddc9,3dea76e6-0b4e-435b-aa14-9f5690331971,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T13:30:00Z,,66.9,bpm,,UPSERT,2026-07-05T13:30:15Z,2026-07-15T20:07:46Z,1
f7a79794-2657-4a96-a49e-e871ebe13632,e32f07aa-45c0-4646-847c-6d2583069c6d,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T14:00:00Z,,80.08,bpm,,UPSERT,2026-07-05T14:00:15Z,2026-07-15T20:07:46Z,1
446ff7b9-5019-4a8f-a45e-e335b18787d5,c5380759-0a3d-4777-8c74-c5bbbccad53b,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T14:30:00Z,,80.96,bpm,,UPSERT,2026-07-05T14:30:15Z,2026-07-15T20:07:46Z,1
3f0c83c6-2096-4d1f-a550-92f9e2e4bf53,f00cdd9b-c655-4fe2-8215-b42f75ccdb2f,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T15:00:00Z,,98.91,bpm,,UPSERT,2026-07-05T15:00:15Z,2026-07-15T20:07:46Z,1
6d8e0ce5-2f97-45d3-aa51-83c71805a7ef,971dfd17-01a5-48f6-90c9-806874f0a063,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T15:30:00Z,,69.84,bpm,,UPSERT,2026-07-05T15:30:15Z,2026-07-15T20:07:46Z,1
67e7a8f8-0e94-429b-97af-4df87e1eec50,eefdd328-808d-484e-9ecf-785c731009d8,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T16:00:00Z,,74.8,bpm,,UPSERT,2026-07-05T16:00:15Z,2026-07-15T20:07:46Z,1
24f7a544-5594-4ddd-9c62-bba54b3723a4,9fbaf60a-8896-42c2-aa4b-c7eb1e77f17d,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T16:30:00Z,,76.41,bpm,,UPSERT,2026-07-05T16:30:15Z,2026-07-15T20:07:46Z,1
ad438911-3c3d-42db-8367-a9e37606f251,a04dfe63-b1a2-470e-8173-ff7b7dea593b,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T17:00:00Z,,69.14,bpm,,UPSERT,2026-07-05T17:00:15Z,2026-07-15T20:07:46Z,1
02580162-ed3c-442e-a8e1-7fc7768dff1f,376dfce5-b21c-45d2-923b-88ccc14458c9,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T17:30:00Z,,74.96,bpm,,UPSERT,2026-07-05T17:30:15Z,2026-07-15T20:07:46Z,1
f3db11cc-d60a-417d-b5d0-c20f03d4daac,c07c8904-e3c0-428f-a39f-9ff5402b52ac,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T18:00:00Z,,85.14,bpm,,UPSERT,2026-07-05T18:00:15Z,2026-07-15T20:07:46Z,1
a6659382-3793-40f9-8eb8-143b5d123c6a,c488750d-01f9-46d6-82e4-c7e52f4b34c8,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T18:30:00Z,,69.97,bpm,,UPSERT,2026-07-05T18:30:15Z,2026-07-15T20:07:46Z,1
191a0f58-d952-4d2e-be5b-7dd1461c52d1,e49c8888-daee-4db9-ac23-365bb1721d49,usr_demo_001,ring_demo_001,heart_rate,2026-07-05T19:00:00Z,,76.57,bpm,,UPSERT,2026-07-05T19:00:15Z,2026-07-15T20:07:46Z,1
